id	name	add_name	description	popup	special_enchant_amount	special_enchant_desc	color
18005	祝福的启示战狂爪		可以在弱点侦测、伤害提升、速度激发中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升攻击速度和攻击力。	-1	0		4
18006	祝福的启示猛攻者		可以在生命夺取、导引、伤害提升中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升攻击次数。	-1	0		4
18007	祝福的启示发射器		可以在伤害提升、弱点侦测、攻击延伸中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升物理技能伤害。	-1	0		4
18008	祝福的启示无敌弩		可以在弱点侦测、Crt.缓速术、速度激发中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升攻击速度。	-1	0		4
18009	祝福的启示爆裂剑		可以在灵活思绪、魔力固定、精神中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升命中力和魔法致命一击率。	-1	0		4
18010	祝福的启示卡斯特		可以在魔力催化、灵活思绪、魔力固定中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升魔法命中力和魔法致命一击伤害。	-1	0		4
18011	祝福的启示特里布特		可以在魔力催化、灵活思绪、魔力催化中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升魔法攻击力、魔法致命一击伤害和施法速度。	-1	0		4
18012	祝福的启示二刀流		可以在速度激发、伤害提升、强壮中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升物理致命一击率和攻击力。	-1	0		4
18013	祝福的启示双手短剑		可以在伤害提升、弱点侦测、导引中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升物理致命一击伤害和攻击力。	-1	0		4
18014	祝福的启示双手钝器		可以在弱点侦测、导引、伤害提升中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升物理技能伤害和攻击力。	-1	0		4
18020	祝福的地狱之盾	重甲	可以赋予攻击型或防御型的套装属性。	-1	0		4
18035	祝福的幻象塑造者		可以在导引、速度激发、弱点侦测中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升物理致命一击伤害。	-1	0		4
18036	祝福的幻象之剑		可以在速度激发、弱点侦测、强壮中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升命中力和物理致命一击率。	-1	0		4
18037	祝福的幻象双手剑		可以在弱点侦测、伤害提升、速度激发中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升攻击力。	-1	0		4
18038	祝福的幻象复仇者		可以在速度激发、Crt.伤害、弱点侦测中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升物理致命一击伤害。	-1	0		4
18039	祝福的幻象战狂爪		可以在弱点侦测、伤害提升、速度激发中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升攻击速度和攻击力。	-1	0		4
18040	祝福的幻象猛攻者		可以在生命夺取、导引、伤害提升中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升攻击次数。	-1	0		4
18041	祝福的幻象发射器		可以在伤害提升、弱点侦测、攻击延伸中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升物理技能伤害。	-1	0		4
18042	祝福的幻象无敌弩		可以在弱点侦测、Crt.缓速术、速度激发中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升攻击速度。	-1	0		4
18043	祝福的幻象爆裂剑		可以在灵活思绪、魔力固定、精神中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升命中力和魔法致命一击率。	-1	0		4
18044	祝福的幻象卡斯特		可以在魔力催化、灵活思绪、魔力固定中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升魔法命中力和魔法致命一击伤害。	-1	0		4
18045	祝福的幻象特里布特		可以在魔力催化、灵活思绪、魔力催化中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升魔法攻击力、魔法致命一击伤害和施法速度。	-1	0		4
18046	祝福的幻象二刀流		可以在速度激发、伤害提升、强壮中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升物理致命一击率和攻击力。	-1	0		4
18047	祝福的幻象双手短剑		可以在伤害提升、弱点侦测、导引中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升物理致命一击伤害和攻击力。	-1	0		4
18048	祝福的幻象双手钝器		可以在弱点侦测、导引、伤害提升中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升物理技能伤害和攻击力。	-1	0		4
18054	祝福的王权盾	重甲	可以赋予攻击型或防御型的套装属性。	-1	0		4
18069	祝福的太阳神塑造者		可以在导引、速度激发、弱点侦测中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升物理致命一击伤害。	-1	0		4
18070	祝福的太阳神剑		可以在速度激发、弱点侦测、强壮中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升命中力和物理致命一击率。	-1	0		4
18071	祝福的太阳神双手剑		可以在弱点侦测、伤害提升、速度激发中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升攻击力。	-1	0		4
18072	祝福的太阳神复仇者		可以在速度激发、Crt.伤害、弱点侦测中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升物理致命一击伤害。	-1	0		4
18073	祝福的太阳神战狂爪		可以在弱点侦测、伤害提升、速度激发中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升攻击速度和攻击力。	-1	0		4
18074	祝福的太阳神猛攻者		可以在生命夺取、导引、伤害提升中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升攻击次数。	-1	0		4
18075	祝福的太阳神发射器		可以在伤害提升、弱点侦测、攻击延伸中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升物理技能伤害。	-1	0		4
18076	祝福的太阳神无敌弩		可以在弱点侦测、Crt.缓速术、速度激发中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升攻击速度。	-1	0		4
18077	祝福的太阳神爆裂剑		可以在灵活思绪、魔力固定、精神中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升命中力和魔法致命一击率。	-1	0		4
18078	祝福的太阳神卡斯特		可以在魔力催化、灵活思绪、魔力固定中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升魔法命中力和魔法致命一击伤害。	-1	0		4
18079	祝福的太阳神特里布特		可以在魔力催化、灵活思绪、魔力催化中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升魔法攻击力、魔法致命一击伤害和施法速度。	-1	0		4
18080	祝福的太阳神二刀流		可以在速度激发、伤害提升、强壮中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升物理致命一击率和攻击力。	-1	0		4
18081	祝福的太阳神双手短剑		可以在伤害提升、弱点侦测、导引中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升物理致命一击伤害和攻击力。	-1	0		4
18082	祝福的太阳神双手钝器		可以在弱点侦测、导引、伤害提升中附加一种能力。通过高级搜魂，可以附加两种能力。+4强化时，提升物理技能伤害和攻击力。	-1	0		4
18088	祝福的神谕之盾	重甲	可以赋予攻击型或防御型的套装属性。	-1	0		4
18578	镇魂曲塑造者	导引	<搜魂属性>\n提升7.6点命中力，提升PVP时造成的伤害。+4强化时，提升物理致命一击伤害。	-1	0		1
18579	镇魂曲塑造者	速度激发	<搜魂属性>\n提升15%的攻击速度，提升PVP时造成的伤害。+4强化时，提升物理致命一击伤害。	-1	0		1
18580	镇魂曲塑造者	弱点侦测	<搜魂属性>\n提升82.7点致命一击率，提升PVP时造成的伤害。+4强化时，提升物理致命一击伤害。	-1	0		1
18581	镇魂曲之剑	速度激发	<搜魂属性>\n提升15%的攻击速度，提升PVP时造成的伤害。+4强化时，提升命中力和物理致命一击率。	-1	0		1
18582	镇魂曲之剑	弱点侦测	<搜魂属性>\n提升79.5点致命一击率，提升PVP时造成的伤害。+4强化时，提升命中力和物理致命一击率。	-1	0		1
18583	镇魂曲之剑	强壮	<搜魂属性>\n提升25%的生命最大值，提升PVP时造成的伤害。+4强化时，提升命中力和物理致命一击率。	-1	0		1
18584	镇魂曲双手剑	弱点侦测	<搜魂属性>\n提升79.5点致命一击率，提升PVP时造成的伤害。+4强化时，提升攻击力。	-1	0		1
18585	镇魂曲双手剑	伤害增加	<搜魂属性>\n提升288点物理攻击力，提升PVP时造成的伤害。+4强化时，提升攻击力。	-1	0		1
18586	镇魂曲双手剑	速度激发	<搜魂属性>\n提升15%的攻击速度，提升PVP时造成的伤害。+4强化时，提升攻击力。	-1	0		1
18587	镇魂曲复仇者	速度激发	<搜魂属性>\n提升15%的攻击速度，提升PVP时造成的伤害。+4强化时，提升物理致命一击伤害。	-1	0		1
18588	镇魂曲复仇者	致命攻击伤害	<搜魂属性>\n造成致命一击时，提升1108点攻击力，提升PVP时造成的伤害。+4强化时，提升物理致命一击伤害。	-1	0		1
18589	镇魂曲复仇者	弱点侦测	<搜魂属性>\n提升79.5点致命一击率，提升PVP时造成的伤害。+4强化时，提升物理致命一击伤害。	-1	0		1
18590	镇魂曲战狂爪	弱点侦测	<搜魂属性>\n提升76.3点致命一击率，提升PVP时造成的伤害。+4强化时，提升攻击速度和攻击力。	-1	0		1
18591	镇魂曲战狂爪	伤害增加	<搜魂属性>\n提升288点物理攻击力，提升PVP时造成的伤害。+4强化时，提升攻击速度和攻击力。	-1	0		1
18592	镇魂曲战狂爪	速度激发	<搜魂属性>\n提升15%的攻击速度，提升PVP时造成的伤害。+4强化时，提升攻击速度和攻击力。	-1	0		1
18593	镇魂曲猛攻者	生命吸收	<搜魂属性>\n对目标造成的4%的伤害转化为生命治愈效果，提升PVP时造成的伤害。+4强化时，提升攻击次数。	-1	0		1
